client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19820508.mp3	Für einen besonders homogenen Verlauf werden Schrittmotoren mit einem gleichförmigen Drehfeld angesteuert.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19820558.mp3	Panzerdivision in Diez unterstellt.	1	0	fifties	male	Deutschland Deutsch	de	
532ea747fe17931d05b2e2338ad0261808f7c85f6aa2ac76c0b978ab0a5be50cae3b7474e52c1c872b33b20369b4e6f16e67f760c2ae846c532966f516cc9d42	common_voice_de_19822448.mp3	Anfangs kam er dort allerdings wegen schwerer Knieverletzungen kaum zum Einsatz.	1	1	fourties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19822657.mp3	Der in Stafford geborene Joe Hulme spielte normalerweise auf der Position eines rechten Flügelspielers.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19822661.mp3	Außerdem beschäftigte er sich mit kosmologischen Aspekten der Stringtheorie.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19822667.mp3	Alles scheint sich nun für die Brüder zum Besten zu wenden.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19822684.mp3	Die Werft blieb aber stets in Betrieb.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19822712.mp3	Die Zahlen sind abhängig von den verwendeten Definitionen.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19822780.mp3	Nach seinem Karriereende wechselte Van Exel in die Trainerlaufbahn.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19822902.mp3	Doch während ihres großen Auftrittes kommt es zur Revolution.	1	0	fifties	male	Deutschland Deutsch	de	
b76b06500f7ca49bd508f5132c7d868a2a658b3d043133edd35f28e2f064d3326a9bdd1f08289fa64a245debe43d57d9fb5ed1e4ce1043e0d51543f4fe4e7a74	common_voice_de_19823462.mp3	Er lebt mit seiner Frau Katja bis heute in Mindelheim.	1	0	twenties	male		de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823850.mp3	Die Hochschule ist Mitglied in der Colonial Athletic Association.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823860.mp3	Mehrere Geistliche wurden auch ins Ausland entsandt.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823862.mp3	Im Ort befinden sich ein Kindergarten, eine Grundschule und eine Werkrealschule.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823864.mp3	Ellen Ueberschär ist verheiratet und hat ein Kind.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823866.mp3	Er war vorwiegend als Theaterschauspieler tätig.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823873.mp3	Einer seiner bemerkenswerten Auftritte war im Dezember im Spiel gegen die Baltimore Ravens.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823922.mp3	Die Inkubationszeit kann Monate bis Jahre dauern.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823923.mp3	Sie bindet Calcium an Makromoleküle und Zellen.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823948.mp3	Derartige Zettel sollten allerdings sowohl beschriftet als auch unbeschriftet ihre Heilwirkung entfalten.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19823976.mp3	Andere Quellen sprechen dahingegen von einem rechtsextremen Angriff.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824014.mp3	Später hatte er weitere Pfarrämter in Gransee, Löwenberg und Berlin inne.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824015.mp3	Dort kam er wegen diverser Verletzungen aber nur selten zum Einsatz.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824026.mp3	Vom Festland verkehren täglich drei Schiffe; zusätzlich werden in unregelmäßigen Abständen auch Autofähren eingesetzt.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824061.mp3	Sitz des Verbandes ist Leeds.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824072.mp3	Sämtliche Bauknecht-Hausgeräte werden seitdem nicht mehr in Deutschland gefertigt.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824111.mp3	Mittlerweile wird sie in vielen anderen Ländern gebacken und angeboten.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824120.mp3	Lesnar behielt daraufhin diesen Gürtel, während New Japan eine neue Version kreierte.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824125.mp3	Als er später nach Algier kam, fand er aber Unterstützung bei den Osmanen.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824132.mp3	Abzeichen mit nationalsozialistischen Emblemen dürfen in der Öffentlichkeit nicht getragen werden.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824186.mp3	Es gibt verschiedene Verallgemeinerungen des Satzes, so dass man von Sätzen vom Borsuk-Ulam-Typ spricht.	0	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824212.mp3	Das gilt gleichermaßen für Anleihen über und unter pari.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824235.mp3	Antiautoritäre Organisationsformen und eine Ablehnung starrer Ideologien und diskriminierender Standpunkte charakterisieren die gesamte Struktur.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824237.mp3	Das Taufdatum, zugleich Namenstag, wurde danach im Kirchenbuch eingetragen.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824243.mp3	Familiäre Beziehungen führten ihn nach Italien.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824258.mp3	Alle Turniere wurden im Rio All-Suite Hotel and Casino in Las Vegas, Nevada veranstaltet.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824271.mp3	Ihr Ex-Mann ruht in der Chapelle royale de Dreux in Dreux.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824273.mp3	Loftus ist Mitglied des Scientific Advisory Boards der False Memory Syndrome Foundation.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824310.mp3	Während seiner kurzen Amtszeit war er wieder Minister für Gnadengesuche und Justiz.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824339.mp3	So konnte sie schon mehrere Male im Ausland auftreten.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824340.mp3	Für drei Jahre war er Direktor des Konservatoriums in Basel.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824361.mp3	Hummitzsch verkörperte hier abermals Martin Luther.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824362.mp3	In der Hauptstadt Kysyl lebt ein Drittel der Einwohner der Republik.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824375.mp3	Häufig werden jedoch auch der Spessart sowie der Odenwald von den Piloten angeflogen.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824378.mp3	Er ist zum dritten Mal verheiratet und hat zwei Kinder aus seiner ersten Ehe.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824388.mp3	Er drehte noch zwei Kurzfilme, um sich dann von der Leinwand zu verabschieden.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824391.mp3	Es sind alle bei der Sibirischen Katze zugelassene Grundfarben in Verbindung mit point erlaubt.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824402.mp3	Parton befürwortet öffentlich die gleichgeschlechtliche Ehe.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824433.mp3	Die Befürworter meinen, dass ein dringender Wasserbedarf besteht.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824434.mp3	Sie drehte Filme in der Schweiz, in Paris und in Deutschland.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824442.mp3	Hinzu kam ein verstärktes Ausbildungsprogramm für die bewaffneten Kräfte.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824451.mp3	Also macht er mit Jenny Schluss.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824452.mp3	Seither spielte er mit vielen internationalen Blues-Musikern.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824457.mp3	Benannt wurde das Schiff nach der Stadt Elbing in Ostpreußen.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824466.mp3	Die sichere Benutzung setzt kundige Einweisung voraus.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824467.mp3	Er war besonders bekannt durch seine extrem grausamen Foltermethoden.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824476.mp3	Er bezeichnet einen Ausschlag im Bereich der Schleimhäute, der dem Exanthem der Haut entspricht.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824481.mp3	Die Einteilung der außerordentlichen Mitglieder erfolgt anhand des jährlichen weltweiten Umsatzes.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824496.mp3	Während des Versuches "Misty Rain" wurde kontrolliert radioaktives Material freigesetzt.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824516.mp3	Dabei handelt es sich um externe Nebenwirkungen von Produkten und Konsumtion.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824561.mp3	Beide zusammen sind Gegenstand der biogenetischen Grundregel.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19824572.mp3	Weitere Sponsoren waren Shell und Honda.	1	0	fifties	male	Deutschland Deutsch	de	
2d7ca9fc5b405aa9cda98e983a2f489ba1e43b1cc889494ba49c2f66cf954702be6765991d7bdf6847bfb16c139c80887df8f53178cbcaa5a6721829ed930281	common_voice_de_19825856.mp3	Die autobiografische Umsetzung gelang dem Autor am Bodensee dann genauso wenig wie seinem Helden.	1	0	thirties	male	Deutschland Deutsch	de	
2d7ca9fc5b405aa9cda98e983a2f489ba1e43b1cc889494ba49c2f66cf954702be6765991d7bdf6847bfb16c139c80887df8f53178cbcaa5a6721829ed930281	common_voice_de_19825862.mp3	Dazu gehören: Schwedisch, Dänisch, Norwegisch, Färöisch und Isländisch.	1	1	thirties	male	Deutschland Deutsch	de	
2d7ca9fc5b405aa9cda98e983a2f489ba1e43b1cc889494ba49c2f66cf954702be6765991d7bdf6847bfb16c139c80887df8f53178cbcaa5a6721829ed930281	common_voice_de_19825865.mp3	Es folgten verbindliche Bildungsstandards für die Abiturprüfung in Deutsch, Mathematik, Englisch, Französisch.	1	0	thirties	male	Deutschland Deutsch	de	
2d7ca9fc5b405aa9cda98e983a2f489ba1e43b1cc889494ba49c2f66cf954702be6765991d7bdf6847bfb16c139c80887df8f53178cbcaa5a6721829ed930281	common_voice_de_19825871.mp3	Icemen absolvierte.	0	1	thirties	male	Deutschland Deutsch	de	
2d7ca9fc5b405aa9cda98e983a2f489ba1e43b1cc889494ba49c2f66cf954702be6765991d7bdf6847bfb16c139c80887df8f53178cbcaa5a6721829ed930281	common_voice_de_19825875.mp3	Im Folgejahr gründete er mit der Sopranistin Janice Fiore das "Duo Fiore-Vacioppo".	0	1	thirties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825885.mp3	Gezeigt werden archäologische Funde, Bilder, Karten und Möbel.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825891.mp3	Der Name ist abgeleitet vom lateinischen Vornamen "Marcus"; die deutsche Form ist Markus.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825902.mp3	Die Verlobung musste gelöst werden.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825903.mp3	Teilweise bilden dabei unsere Urteile über die Strukturen der Wirklichkeit den Ausgangspunkt der Untersuchung.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825929.mp3	Ein Kopfgeldjäger unterscheidet sich von Privatpersonen dadurch, dass er über gewisse Sonderrechte verfügt.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825939.mp3	Sie war immer Filialkirche von Jugenheim.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825952.mp3	Philipp ließ in Zeltingen eine Kölner Burg errichten.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825953.mp3	Seine Musik zeichnet sich durch Eleganz, Erfindungsreichtum und rhythmische Raffinesse aus.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825955.mp3	Er blieb aber weiterhin geschäftlich aktiv.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825965.mp3	Die politischen Wirren hatten jedoch kaum Einfluss auf den Kurbetrieb, der weiterhin florierte.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825995.mp3	An eine Fertigstellung der zweiten Hälfte des Doppelalbums war nicht mehr zu denken.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19825997.mp3	Von seinen Schriften sind seine "Voyages dans les Alpes" hervorzuheben.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19835862.mp3	Das Schicksal der Dawes-Anleihe wird von dem der Young-Anleihe geteilt.	1	0	fifties	male	Deutschland Deutsch	de	
c7c5acc5fbad88e34a7a2c1f2d277fa589168421900bdef619c7dc11522ee7b71bf7c6ee404868d7171cd65155461a4d67a32500994bb8a578dd78de610ba502	common_voice_de_19837207.mp3	Seine bekanntesten Stücke schrieb er in Zusammenarbeit mit John Fletcher.	1	0	twenties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19839680.mp3	So übernahm der spätere russische Frauen-Nationaltrainer, Jewgeni Trefilow, das Traineramt.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19839894.mp3	Das sehr seltene Patrozinium erinnert an die Siebenschläfer von Ephesos.	1	1	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19840509.mp3	Das Instrument wurde im Laufe der Zeit mehrfach überholt.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19840571.mp3	Maria erlebe durch die Geburt Jesu ihre „Ent-Niedrigung“.	1	0	fifties	male	Deutschland Deutsch	de	
a042182e6ebf78a6547ec308698d871de40b6656f75f0bb18d1e52469668a4a4cd4a0b2b59e8463f6e0060036b8732de5fbbc78cd45803c8ac8dc69f3db7322f	common_voice_de_19840573.mp3	Bis zur Zahlung einer großen Geldsumme verblieb die Waadt vorläufig bei Bern und Freiburg.	1	0	fifties	male	Deutschland Deutsch	de	
